payment_id,scenario,expected_status,expected_reason,status,reason,confidence,state,payment_evidence,settlement_evidence,bank_evidence,match_method,settlement_id,bank_transaction_id,expected_net_amount,recorded_settlement_amount,bank_credit_amount,human_review_required,human_review_reason,expected_core_status,predicted_core_status,core_correct,expected_diagnosis,predicted_diagnosis,diagnosis_correct
PAY100246,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500246,BANK900246,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100247,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500247,BANK900247,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100248,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Settlement amount mismatch. Expected ₹74115.00, recorded ₹73615.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500248,BANK900248,74115.0,73615.0,73615.0,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100249,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500249,BANK900249,2455.75,2455.75,2455.75,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100250,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500250,BANK900250,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100251,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500251,BANK900251,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100252,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100253,AMOUNT_MISMATCH,EXCEPTION,Settlement amount differs from expected net without a valid adjustment.,EXCEPTION,"Partial settlement detected. Expected ₹1185.84, received ₹-1314.16.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500253,BANK900253,1185.84,-1314.16,-1314.16,False,,EXCEPTION,EXCEPTION,True,AMOUNT_MISMATCH,AMOUNT_MISMATCH,True
PAY100254,NOISY_REFERENCE,MATCH,Reference formatting differs but records should match after normalization.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500254,BANK900254,73672.5,73672.5,73672.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100255,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹494.10, received ₹247.05.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500255,BANK900255,494.1,247.05,247.05,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100256,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500256,BANK900256,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100257,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500257,BANK900257,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100258,PARTIAL_SETTLEMENT,EXCEPTION,Settlement amount is materially lower than expected net amount.,EXCEPTION,"Partial settlement detected. Expected ₹2455.75, received ₹859.51.",0.98,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500258,BANK900258,2455.75,859.51,859.51,False,,EXCEPTION,EXCEPTION,True,PARTIAL_SETTLEMENT,PARTIAL_SETTLEMENT,True
PAY100259,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500259,BANK900259,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100260,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500260,BANK900260,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100261,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500261,BANK900261,73672.5,73672.5,73672.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100262,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500262,,1178.76,1178.76,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100263,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500263,BANK900263,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100264,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500264,BANK900264,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100265,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500265,BANK900265,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100266,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500266,,24557.5,24557.5,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100267,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500267,BANK900267,98230.0,98230.0,98230.0,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100268,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100269,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500269,,24557.5,24557.5,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100270,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500270,BANK900270,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100271,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500271,BANK900271,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100272,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹741.15, recorded ₹641.15.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500272,BANK900272,741.15,641.15,641.15,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100273,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500273,BANK900273,4911.5,4911.5,4911.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100274,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100275,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500275,BANK900275,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100276,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500276,BANK900276,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100277,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500277,BANK900277,2455.75,2455.75,2455.75,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100278,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500278,BANK900278,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100279,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹8399.70, recorded ₹8299.70.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500279,BANK900279,8399.7,8299.7,8299.7,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100280,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100281,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500281,BANK900281,2455.75,2455.75,2455.75,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100282,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500282,BANK900282,73672.5,73672.5,73672.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100283,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹49410.00, recorded ₹49360.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500283,BANK900283,49410.0,49360.0,49360.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100284,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100285,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹4941.00, recorded ₹4841.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500285,BANK900285,4941.0,4841.0,4841.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100286,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹49410.00, recorded ₹49360.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500286,BANK900286,49410.0,49360.0,49360.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100287,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100288,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500288,BANK900288,736.73,736.73,736.73,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100289,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500289,BANK900289,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100290,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500290,BANK900290,1178.76,1178.76,1178.76,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100291,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500291,BANK900291,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100292,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500292,BANK900292,494.1,494.1,494.1,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100293,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500293,BANK900293,49410.0,49410.0,49410.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100294,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100295,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500295,BANK900295,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100296,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500296,BANK900296,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100297,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100298,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100299,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500299,BANK900299,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100300,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500300,BANK900300,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100301,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500301,BANK900301,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100302,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500302,BANK900302,2470.5,2470.5,2470.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100303,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100304,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹49410.00, recorded ₹49360.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500304,BANK900304,49410.0,49360.0,49360.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100305,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500305,BANK900305,736.73,736.73,736.73,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100306,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500306,BANK900306,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100307,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500307,BANK900307,74115.0,74115.0,74115.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100308,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹98820.00, recorded ₹98570.00.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500308,BANK900308,98820.0,98570.0,98570.0,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100309,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500309,BANK900309,8399.7,8399.7,8399.7,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100310,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500310,BANK900310,11787.6,11787.6,11787.6,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100311,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500311,BANK900311,8349.55,8349.55,8349.55,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100312,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500312,BANK900312,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100313,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500313,BANK900313,24557.5,24557.5,24557.5,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100314,MISSING_SETTLEMENT,EXCEPTION,No settlement record exists for successful payment.,EXCEPTION,No corresponding settlement record was found for the payment.,0.98,FINAL,AVAILABLE,NOT_FOUND,UNKNOWN,NO_SETTLEMENT,,,,,,False,,EXCEPTION,EXCEPTION,True,MISSING_SETTLEMENT,MISSING_SETTLEMENT,True
PAY100315,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500315,BANK900315,494.1,494.1,494.1,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100316,MISSING_BANK_CREDIT,EXCEPTION,Settlement exists but no bank credit exists.,EXCEPTION,Settlement exists but bank credit was not found.,0.95,FINAL,AVAILABLE,FOUND,NOT_FOUND,PAYMENT_ID,SET500316,,1185.84,1185.84,,False,,EXCEPTION,EXCEPTION,True,MISSING_BANK_CREDIT,MISSING_BANK_CREDIT,True
PAY100317,FEE_TAX_DIFFERENCE,EXCEPTION,Settlement is lower than expected net after configured fee and tax.,EXCEPTION,"Settlement amount mismatch. Expected ₹736.73, recorded ₹636.73.",0.9,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500317,BANK900317,736.73,636.73,636.73,False,,EXCEPTION,EXCEPTION,True,FEE_TAX_DIFFERENCE,FEE_TAX_DIFFERENCE,True
PAY100318,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500318,BANK900318,741.15,741.15,741.15,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100319,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500319,BANK900319,24705.0,24705.0,24705.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100320,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500320,BANK900320,11858.4,11858.4,11858.4,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100321,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500321,BANK900321,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100322,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500322,BANK900322,1178.76,1178.76,1178.76,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100323,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
PAY100324,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500324,BANK900324,1185.84,1185.84,1185.84,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100325,SETTLEMENT_DELAY,EXCEPTION,Settlement occurred outside the configured settlement window.,EXCEPTION,Settlement occurred outside the configured settlement window.,0.97,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500325,BANK900325,73672.5,73672.5,73672.5,False,,EXCEPTION,EXCEPTION,True,SETTLEMENT_DELAY,SETTLEMENT_DELAY,True
PAY100326,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500326,BANK900326,11787.6,11787.6,11787.6,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100327,PERFECT_MATCH,MATCH,All sources reconcile within configured rules.,MATCHED,"Payment, settlement, and bank records reconcile within configured rules.",0.99,FINAL,AVAILABLE,FOUND,FOUND,PAYMENT_ID,SET500327,BANK900327,98820.0,98820.0,98820.0,False,,MATCH,MATCH,True,MATCH,MATCH,True
PAY100328,DUPLICATE,EXCEPTION,Duplicate payment record.,EXCEPTION,Duplicate payment record detected.,0.99,FINAL,AVAILABLE,UNKNOWN,UNKNOWN,DUPLICATE_DETECTION,,,,,,False,,EXCEPTION,EXCEPTION,True,DUPLICATE,DUPLICATE,True
